n-body ; 195.408264160156250000 ; 102.970703125000000000 ; 0.001159667968750000 ; 24.190002441406250000 ;  10012.3 
bubblesort_upd ; 1.639587402343750000, 1.398864746093750000,  ,  ,  202.857 
bubblesort_upd ; 1.577026367187500000, 1.344604492187500000,  ,  ,  192.554 
bubblesort_upd ; 1.633850097656250000, 1.402038574218750000,  ,  ,  202.564 
bubblesort_upd ; 1.583374023437500000, 1.351013183593750000,  ,  ,  192.68 
bubblesort_upd ; 2.854064941406250000, 2.417968750000000000,  ,  ,  392.686 
bubblesort_upd ; 1.632812500000000000, 1.400390625000000000,  ,  ,  202.732 
bubblesort_upd ; 1.586608886718750000, 1.354919433593750000,  ,  ,  192.594 
bubblesort_upd ; 1.523315429687500000, 1.299621582031250000,  ,  ,  182.649 
bubblesort_upd ; 1.639343261718750000, 1.406188964843750000,  ,  ,  202.646 
bubblesort_upd ; 1.585205078125000000, 1.354187011718750000,  ,  ,  192.662 
bubblesort_upd ; 1.653503417968750000, 1.407043457031250000,  ,  ,  202.707 
bubblesort_upd ; 1.574951171875000000, 1.353149414062500000,  ,  ,  192.735 
bubblesort_upd ; 1.644226074218750000, 1.413330078125000000,  ,  ,  202.843 
bubblesort_upd ; 1.585632324218750000, 1.353271484375000000,  ,  ,  192.632 
bubblesort_upd ; 1.650878906250000000, 1.407226562500000000,  ,  ,  202.653 
bubblesort_upd ; 2.864746093750000000, 2.431701660156250000,  ,  ,  392.833 
bubblesort_upd ; 1.588684082031250000, 1.357360839843750000,  ,  ,  192.837 
bubblesort_upd ; 1.586364746093750000, 1.359985351562500000,  ,  ,  193.002 
bubblesort_upd ; 1.654602050781250000, 1.412841796875000000,  ,  ,  202.891 
bubblesort_upd ; 1.527526855468750000, 1.306396484375000000,  ,  ,  182.701 
bubblesort_upd2 ; 0.172668457031250000, 0.144348144531250000,  ,  ,  32.155 
bubblesort_upd2 ; 0.272644042968750000, 0.244445800781250000,  ,  ,  31.667 
bubblesort_upd2 ; 0.303833007812500000, 0.266296386718750000,  ,  ,  31.664 
bubblesort_upd2 ; 2.099182128906250000, 1.772827148437500000,  ,  ,  311.682 
bubblesort_upd2 ; 0.307189941406250000, 0.269775390625000000,  ,  ,  31.871 
bubblesort_upd2 ; 2.415344238281250000, 2.044860839843750000,  ,  ,  361.721 
bubblesort_upd2 ; 0.309204101562500000, 0.270080566406250000,  ,  ,  31.733 
bubblesort_upd2 ; 2.422058105468750000, 2.042907714843750000,  ,  ,  361.63 
bubblesort_upd2 ; 0.308654785156250000, 0.270019531250000000,  ,  ,  31.808 
bubblesort_upd2 ; 2.413635253906250000, 2.044372558593750000,  ,  ,  361.705 
bubblesort_upd2 ; 0.303833007812500000, 0.268676757812500000,  ,  ,  31.685 
bubblesort_upd2 ; 2.428649902343750000, 2.052490234375000000,  ,  ,  361.78 
bubblesort_upd2 ; 1.338073730468750000, 1.135986328125000000,  ,  ,  191.862 
bubblesort_upd2 ; 2.608093261718750000, 2.211486816406250000,  ,  ,  391.683 
bubblesort_upd2 ; 0.303955078125000000, 0.270202636718750000,  ,  ,  31.842 
bubblesort_upd2 ; 1.145568847656250000, 0.973632812500000000,  ,  ,  161.723 
bubblesort_upd2 ; 1.403198242187500000, 1.192504882812500000,  ,  ,  201.894 
bubblesort_upd2 ; 2.609313964843750000, 2.212097167968750000,  ,  ,  391.669 
bubblesort_upd2 ; 0.300720214843750000, 0.268005371093750000,  ,  ,  31.854 
bubblesort_upd2 ; 2.427612304687500000, 2.050354003906250000,  ,  ,  361.698 
bubblesort_upd2 ; 0.306030273437500000, 0.268127441406250000,  ,  ,  31.667 
bubblesort_upd2 ; 2.432373046875000000, 2.051696777343750000,  ,  ,  361.851 
bubblesort_upd2 ; 0.295532226562500000, 0.269592285156250000,  ,  ,  31.851 
bubblesort_upd2 ; 2.428283691406250000, 2.054077148437500000,  ,  ,  362.004 
bubblesort_upd2 ; 1.331909179687500000, 1.133422851562500000,  ,  ,  191.777 
bubblesort_upd2 ; 2.627075195312500000, 2.216857910156250000,  ,  ,  391.767 
bubblesort_upd2 ; 0.438781738281250000, 0.372131347656250000,  ,  ,  51.666 
bubblesort_upd2 ; 1.008850097656250000, 0.866516113281250000,  ,  ,  141.743 
bubblesort_upd2 ; 2.611145019531250000, 2.208618164062500000,  ,  ,  391.741 
bubblesort_upd2 ; 0.304870605468750000, 0.266662597656250000,  ,  ,  31.806 
